player_id,full_name,country,atp_rank,atp_points,age,height,hand,hard_win_pct,recent_form_pct,uso_win_pct,avg_aces,avg_df,avg_bp_conv,avg_bp_save,rank_score,uso_score,contender_rank
209857,Leandro Riedi,UNK,117.0,541.0,23.5,188.0,R,0.2857142857142857,0.3,0.5,5.0,2.5,0.425,0.8333333333333333,0.08661417322834641,0.29532949006374204,112
208169,Titouan Droguet,UNK,111.0,562.0,23.5,188.0,R,0.3333333333333333,0.25,0.5,10.0,6.0,0.2857142857142857,0.5454545454545454,0.13385826771653542,0.2900492552067355,113
124186,Alexandre Muller,UNK,127.0,494.0,23.5,188.0,R,0.37142857142857144,0.4,0.3333333333333333,4.3076923076923075,1.4615384615384615,0.5877897743282359,0.5056353902507749,0.007874015748031482,0.27989060581050285,114
200384,Hugo Gaston,FRA,119.0,533.0,24.7,178.0,R,0.34,0.4,0.25,3.9411764705882355,1.8235294117647058,0.48719369346531977,0.5269459706959707,0.07086614173228345,0.2744668257277496,115
209414,Luca Van Assche,FRA,98.0,633.0,22.8,185.0,R,0.3611111111111111,0.3,0.0,5.461538461538462,2.8461538461538463,0.43176865869173564,0.6208647561588738,0.2362204724409449,0.27377559025259174,116
200116,Camilo Ugo Carabelli,UNK,57.0,930.0,23.5,188.0,R,0.0,0.2,0.0,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.5590551181102362,0.26603502860781314,117
200516,Patrick Kypson,UNK,115.0,548.0,23.5,188.0,R,0.42857142857142855,0.3333333333333333,0.0,10.0,1.0,0.45714285714285713,0.7555555555555555,0.10236220472440949,0.2651531058617673,118
207182,Emilio Nava,USA,87.0,707.0,23.4,185.0,R,0.1875,0.2,0.25,8.666666666666666,6.666666666666667,0.35555555555555557,0.5196078431372549,0.3228346456692913,0.26498356363542797,119
200443,Adam Walton,UNK,91.0,679.0,23.5,188.0,R,0.1111111111111111,0.3,0.0,6.0,4.0,0.6666666666666666,1.0,0.2913385826771654,0.2585126859142607,120
200647,Sho Shimabukuro,UNK,104.0,604.0,23.5,188.0,R,0.36363636363636365,0.3,0.0,6.25,2.0,0.6428571428571428,0.375,0.1889763779527559,0.25849486143777484,121
210319,Ethan Quinn,USA,67.0,854.0,22.7,185.0,R,0.0,0.25,0.0,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.4803149606299213,0.25241298136371865,122
209262,Tristan Schoolkate,UNK,123.0,520.0,23.5,188.0,R,0.25,0.2,0.5,18.0,7.0,0.4444444444444444,0.5,0.03937007874015752,0.2365332458442695,123
207680,Facundo Diaz Acosta,ARG,128.0,481.0,24.5,183.0,R,0.18181818181818182,0.4,0.3333333333333333,2.5,3.0,0.43939393939393934,0.775,0.0,0.23617424242424245,124
210262,Jaime Faria,UNK,94.0,668.0,23.5,188.0,R,0.0,0.0,0.5,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.26771653543307083,0.21363345380466348,125
208118,Eliot Spizzirri,UNK,95.0,662.0,23.5,188.0,R,0.0,0.25,0.0,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.25984251968503935,0.18627124908025405,126
123828,Jan Choinski,UNK,105.0,600.0,23.5,188.0,R,0.0,0.2,0.0,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.18110236220472442,0.1526492018361596,127
208353,Unknown Player,UNK,126.0,496.0,23.5,188.0,R,0.0,0.0,0.5,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.015748031496062964,0.13804290262356114,128
